,PredictionString,image_id
777,1.0 0.6487440466880798 143.8634490966797 384.3182067871094 916.0643920898438 874.2760009765625 0.0 0.12290674448013306 108.4273910522461 674.5701293945312 168.65162658691406 734.7659301757812 0.0 0.11420464515686035 539.885986328125 676.7329711914062 673.9645385742188 921.1031494140625 ,test/0777.jpg
778,5.0 0.9988561868667603 693.02099609375 545.6785278320312 797.4008178710938 680.7155151367188 1.0 0.9900723695755005 869.702880859375 138.86109924316406 1023.7078857421875 315.544677734375 0.0 0.9759682416915894 494.990478515625 611.3756103515625 557.6065063476562 648.5134887695312 5.0 0.5950418710708618 582.6015014648438 326.2098693847656 843.029052734375 525.188232421875 0.0 0.5400822162628174 320.7831726074219 711.4862670898438 680.4883422851562 843.5619506835938 5.0 0.49568718671798706 305.8674011230469 393.5165710449219 530.6187133789062 446.6279296875 0.0 0.4701211452484131 797.5811767578125 535.9596557617188 860.0658569335938 583.64697265625 7.0 0.46651050448417664 321.7991638183594 709.8064575195312 654.22412109375 844.1419677734375 7.0 0.4529266953468323 304.595703125 391.4034729003906 531.0213012695312 447.6587219238281 5.0 0.3116920292377472 841.2210083007812 459.0830993652344 898.9566650390625 517.0825805664062 5.0 0.23724070191383362 322.4826354980469 708.05322265625 671.6449584960938 844.1990356445312 1.0 0.23162207007408142 932.9091796875 249.9942169189453 1023.8185424804688 413.28509521484375 0.0 0.21902517974376678 939.4113159179688 302.95196533203125 1023.5808715820312 446.61956787109375 0.0 0.16948950290679932 582.96044921875 340.0020446777344 606.0945434570312 387.0563659667969 4.0 0.14344799518585205 837.8492431640625 460.8865966796875 898.8613891601562 513.3945922851562 0.0 0.1418217420578003 303.0487976074219 392.32196044921875 531.2666015625 449.02166748046875 3.0 0.12020300328731537 298.7878112792969 394.4588317871094 376.7811279296875 444.27349853515625 0.0 0.10979008674621582 726.8046264648438 535.068359375 790.2034301757812 557.1385498046875 ,test/0778.jpg
779,0.0 0.9897732734680176 322.1963806152344 254.14366149902344 633.2194213867188 850.0844116210938 ,test/0779.jpg
780,9.0 0.9986385107040405 73.35575866699219 15.940817832946777 995.064208984375 906.937255859375 0.0 0.9376896023750305 387.7533874511719 894.222412109375 585.8212280273438 1021.47412109375 9.0 0.8006727695465088 1.1844710111618042 859.581787109375 303.86541748046875 1023.707763671875 0.0 0.41674545407295227 792.5661010742188 594.6028442382812 833.3847045898438 714.1337890625 7.0 0.2179483026266098 612.2581176757812 0.011305129155516624 762.1639404296875 32.3996696472168 ,test/0780.jpg
781,7.0 0.9998875856399536 392.4946594238281 467.3554382324219 652.3930053710938 1023.9775390625 7.0 0.9998289346694946 515.0252075195312 94.46959686279297 855.2295532226562 662.1216430664062 7.0 0.9997098445892334 337.2019348144531 219.17991638183594 589.031494140625 574.3563842773438 1.0 0.9996740818023682 323.7341003417969 43.129241943359375 583.69384765625 248.2434844970703 1.0 0.6789096593856812 479.2804870605469 10.650862693786621 574.2872314453125 62.2445068359375 1.0 0.5724248886108398 646.0278930664062 12.579399108886719 844.0130615234375 179.67640686035156 7.0 0.49993374943733215 545.6307983398438 0.4839025139808655 681.4593505859375 127.29446411132812 7.0 0.3963477611541748 558.0462646484375 107.60425567626953 643.1334838867188 165.2257080078125 7.0 0.35338038206100464 212.19384765625 978.454345703125 241.33326721191406 1014.7131958007812 0.0 0.3291133940219879 397.1422119140625 97.98133850097656 483.2132873535156 129.9764404296875 7.0 0.3215610980987549 483.1932678222656 2.354520082473755 575.8583374023438 43.525611877441406 7.0 0.23147088289260864 288.16552734375 324.1174621582031 365.9802551269531 404.82342529296875 1.0 0.17516875267028809 723.6503295898438 134.01528930664062 792.0348510742188 269.716796875 0.0 0.13668981194496155 637.5557250976562 31.421615600585938 674.549560546875 117.16522216796875 1.0 0.12881667912006378 290.37164306640625 336.02154541015625 365.55889892578125 393.8646545410156 7.0 0.1285669505596161 508.7011413574219 247.08181762695312 537.411376953125 322.1149597167969 1.0 0.12299910932779312 711.4221801757812 0.8454312682151794 853.8018188476562 44.02310562133789 1.0 0.11928892135620117 386.8922119140625 99.70899200439453 490.30511474609375 132.4777374267578 7.0 0.10783350467681885 835.3630981445312 0.030962247401475906 874.312744140625 42.19960403442383 7.0 0.10696589946746826 477.9145202636719 632.1928100585938 521.2982788085938 673.8869018554688 0.0 0.10607713460922241 290.9528503417969 333.6871337890625 363.39434814453125 391.6098937988281 ,test/0781.jpg
782,5.0 0.5909185409545898 366.0594177246094 386.96026611328125 842.5146484375 659.1234741210938 3.0 0.5450079441070557 1.3809019327163696 519.7545776367188 252.13958740234375 859.3890991210938 5.0 0.12378080934286118 359.7498474121094 621.1937255859375 786.1008911132812 883.808837890625 ,test/0782.jpg
783,0.0 0.9946999549865723 328.49761962890625 419.36822509765625 752.5638427734375 899.1480102539062 ,test/0783.jpg
784,4.0 0.9849921464920044 102.75032043457031 299.97186279296875 847.1868286132812 609.8204956054688 3.0 0.22452527284622192 135.21197509765625 299.0373840332031 839.8890380859375 611.724609375 ,test/0784.jpg
785,5.0 0.9965735673904419 508.306640625 426.17279052734375 689.5720825195312 645.5144653320312 5.0 0.8886579275131226 399.2729797363281 535.127685546875 577.344482421875 759.7484741210938 0.0 0.6390738487243652 961.8025512695312 423.73779296875 1020.9466552734375 514.7274780273438 5.0 0.5654071569442749 652.306640625 625.7308349609375 823.1217651367188 829.1307373046875 7.0 0.5527778267860413 387.93743896484375 48.568477630615234 1022.888671875 623.0179443359375 0.0 0.5468486547470093 404.75384521484375 305.78497314453125 568.8514404296875 482.8082580566406 1.0 0.5465745329856873 701.3448486328125 91.5976333618164 1010.8892211914062 222.96214294433594 0.0 0.5461426973342896 701.2341918945312 557.8135375976562 970.7833251953125 727.5348510742188 1.0 0.5293178558349609 389.10284423828125 528.5985717773438 1019.6552734375 920.9290771484375 0.0 0.4493306279182434 850.3580322265625 498.6966247558594 1011.6959228515625 608.9935913085938 0.0 0.4109310805797577 539.3630981445312 633.336669921875 598.8811645507812 781.334716796875 0.0 0.38060978055000305 314.83154296875 270.12957763671875 1023.155029296875 905.7852172851562 0.0 0.34140217304229736 305.4506530761719 270.38604736328125 584.52197265625 712.4019775390625 0.0 0.32209649682044983 987.1524658203125 529.0234985351562 1023.9392700195312 612.4415283203125 7.0 0.30054792761802673 992.9891357421875 199.9828338623047 1023.9961547851562 291.60345458984375 5.0 0.2862677276134491 846.2380981445312 496.22308349609375 1012.8599853515625 606.2042846679688 5.0 0.2412918210029602 984.6465454101562 525.5249633789062 1023.9737548828125 609.1961669921875 3.0 0.24117594957351685 852.1328125 498.4808654785156 1013.9594116210938 604.8361206054688 5.0 0.14811140298843384 333.61737060546875 486.4051208496094 1021.8792114257812 936.66064453125 ,test/0785.jpg
786,0.0 0.9993185997009277 460.271484375 407.18389892578125 670.06884765625 659.39794921875 ,test/0786.jpg
787,1.0 0.9971375465393066 393.5782775878906 437.0419921875 963.20166015625 791.6868286132812 1.0 0.7319762706756592 372.0730285644531 272.1397399902344 876.5215454101562 525.7450561523438 1.0 0.638787031173706 216.00962829589844 345.5671691894531 401.54833984375 497.070068359375 0.0 0.4536993205547333 473.9129333496094 496.0504150390625 555.8101806640625 579.6596069335938 6.0 0.3431187570095062 369.5198669433594 274.39251708984375 878.045654296875 523.6000366210938 0.0 0.2745378017425537 489.0890197753906 375.572509765625 570.182373046875 435.2781982421875 1.0 0.2592659592628479 232.11819458007812 390.3552551269531 391.33099365234375 425.60247802734375 1.0 0.1559968888759613 304.3666687011719 350.4126281738281 386.8125915527344 401.0655822753906 0.0 0.12298814952373505 284.99871826171875 352.4283447265625 356.221435546875 398.743896484375 ,test/0787.jpg
788,5.0 0.9998946189880371 95.74951171875 417.17901611328125 939.04736328125 754.0719604492188 0.0 0.5477222204208374 0.02588232420384884 619.846923828125 101.38577270507812 694.4799194335938 ,test/0788.jpg
789,2.0 0.9992526173591614 437.381103515625 436.93597412109375 732.364013671875 679.0037231445312 0.0 0.2223481386899948 831.2791748046875 985.2962036132812 982.1568603515625 1022.8936767578125 7.0 0.14431677758693695 639.30419921875 356.0998840332031 979.054931640625 476.15924072265625 ,test/0789.jpg
790,2.0 0.999439001083374 357.73565673828125 368.07354736328125 761.4552612304688 870.9822387695312 ,test/0790.jpg
791,5.0 0.9998077154159546 0.2224879115819931 228.5291290283203 214.8336639404297 590.7202758789062 0.0 0.9991974830627441 3.47173810005188 875.8612060546875 187.2476806640625 1024.0 5.0 0.99821937084198 329.34307861328125 460.46551513671875 486.4447021484375 594.6124877929688 5.0 0.9977751970291138 615.6327514648438 77.06233215332031 782.45703125 698.004638671875 5.0 0.975106418132782 278.3905334472656 0.2721538841724396 395.88671875 255.28143310546875 5.0 0.7694754600524902 301.2212219238281 288.3419189453125 629.7584838867188 514.5277709960938 5.0 0.765803873538971 458.129638671875 1.2557597160339355 659.2083129882812 168.05227661132812 5.0 0.6842920780181885 382.7725830078125 86.67534637451172 516.77099609375 226.78981018066406 5.0 0.5614340305328369 363.4164123535156 536.0128784179688 793.2306518554688 1007.5005493164062 0.0 0.5397217273712158 386.05926513671875 92.30706024169922 496.34619140625 209.46612548828125 7.0 0.42241597175598145 466.5832214355469 119.2559585571289 692.8487548828125 353.55645751953125 0.0 0.371041476726532 242.2000274658203 378.25439453125 357.03582763671875 466.50396728515625 7.0 0.31842857599258423 703.8650512695312 79.44503784179688 785.0625 244.79335021972656 5.0 0.3024587333202362 253.067138671875 201.48388671875 417.4755554199219 372.7875671386719 0.0 0.2280985414981842 478.50146484375 486.4627990722656 616.8436889648438 554.88818359375 5.0 0.19015157222747803 631.8758544921875 165.73928833007812 666.20458984375 209.5245361328125 7.0 0.18444958329200745 553.5612182617188 109.70938873291016 671.5335693359375 184.0541534423828 5.0 0.16887380182743073 237.56602478027344 302.5985412597656 373.5920104980469 476.8263244628906 1.0 0.13822385668754578 243.5679931640625 381.3119812011719 358.7543029785156 467.1338806152344 7.0 0.1208767518401146 479.36669921875 482.2298889160156 621.181396484375 557.06787109375 ,test/0791.jpg
792,0.0 0.9461961388587952 1.2351175546646118 640.2354736328125 220.90960693359375 1022.5399780273438 6.0 0.9455610513687134 158.83714294433594 165.59197998046875 902.36572265625 708.6897583007812 6.0 0.8337564468383789 2.3820972442626953 111.24992370605469 229.982421875 346.3946228027344 7.0 0.4956167936325073 193.97979736328125 683.8983154296875 286.1822204589844 1023.5838623046875 1.0 0.29927271604537964 0.5916131138801575 102.21234893798828 230.46405029296875 348.5091552734375 6.0 0.21593883633613586 537.9075317382812 793.8949584960938 786.6812133789062 1011.1997680664062 0.0 0.17650651931762695 193.99258422851562 694.3030395507812 288.6715393066406 1018.2179565429688 5.0 0.12647533416748047 2.0088489055633545 106.43611145019531 229.88592529296875 347.8586730957031 1.0 0.11514860391616821 1.128167748451233 643.865478515625 220.62632751464844 1020.9705200195312 1.0 0.11377496272325516 825.8839111328125 249.94503784179688 1023.9990844726562 858.8775634765625 ,test/0792.jpg
793,0.0 0.9981436133384705 704.773681640625 530.1470336914062 860.2902221679688 688.9632568359375 1.0 0.9738374352455139 184.98895263671875 234.96534729003906 670.7011108398438 653.192138671875 5.0 0.6202915906906128 758.927001953125 336.23345947265625 837.6304931640625 450.7029113769531 0.0 0.1086796447634697 758.1860961914062 333.1694030761719 842.3692016601562 450.7341613769531 ,test/0793.jpg
794,7.0 0.9998061656951904 464.1435546875 290.5276794433594 981.690185546875 819.1771240234375 7.0 0.9086293578147888 461.0415344238281 306.92724609375 636.2195434570312 466.0258483886719 6.0 0.8681087493896484 52.85300064086914 453.08624267578125 343.9837341308594 702.2277221679688 2.0 0.5452193021774292 284.7137451171875 523.9957885742188 504.64385986328125 684.317138671875 0.0 0.4924773871898651 58.88987350463867 478.36431884765625 335.93017578125 691.8843383789062 6.0 0.4646659195423126 240.1062469482422 372.4733581542969 459.5659484863281 502.7061462402344 7.0 0.390272319316864 432.3645324707031 482.0956115722656 493.6459655761719 578.4541625976562 2.0 0.3107030689716339 334.048583984375 621.5506591796875 508.7408752441406 698.4115600585938 2.0 0.28626325726509094 261.29949951171875 507.8164367675781 478.15850830078125 597.4248046875 5.0 0.20904381573200226 261.564697265625 492.8515930175781 482.74371337890625 620.260009765625 0.0 0.2039014995098114 380.6740417480469 379.45367431640625 454.9841613769531 491.90557861328125 1.0 0.17405256628990173 612.5467529296875 345.0979919433594 648.8748168945312 372.5593566894531 6.0 0.12829798460006714 195.13140869140625 435.6873779296875 356.2861633300781 491.05999755859375 0.0 0.1002219170331955 609.543212890625 345.36041259765625 650.650146484375 372.50726318359375 ,test/0794.jpg
795,7.0 0.9996476769447327 336.1895751953125 365.0814208984375 865.8448486328125 945.2816162109375 5.0 0.9633405804634094 195.51148986816406 525.6646118164062 397.46856689453125 675.2838745117188 5.0 0.5783097743988037 439.08062744140625 413.6085205078125 710.6200561523438 575.1022338867188 5.0 0.1788104772567749 574.0438842773438 418.88714599609375 708.8152465820312 492.7569274902344 ,test/0795.jpg
796,3.0 0.9991627931594849 318.53741455078125 407.0496826171875 795.9591674804688 705.28955078125 0.0 0.29150646924972534 273.77374267578125 845.8255004882812 426.2657165527344 1023.907470703125 ,test/0796.jpg
797,2.0 0.9676390886306763 391.64227294921875 349.29754638671875 586.4277954101562 604.724365234375 1.0 0.1195065975189209 393.2210998535156 349.9985656738281 585.3674926757812 602.0444946289062 ,test/0797.jpg
798,1.0 0.5270012021064758 216.08731079101562 462.0281066894531 714.4051513671875 788.56982421875 2.0 0.42449164390563965 212.4449005126953 424.49639892578125 740.5171508789062 786.7095947265625 0.0 0.41632550954818726 242.2546844482422 598.3116455078125 620.62158203125 790.9420166015625 7.0 0.23194797337055206 237.51058959960938 599.3477783203125 630.9795532226562 791.781494140625 1.0 0.14026044309139252 15.576756477355957 595.6898193359375 531.4656372070312 1022.9868774414062 ,test/0798.jpg
799,7.0 0.9975283145904541 723.8407592773438 228.82188415527344 855.7344970703125 381.2842102050781 7.0 0.9840120077133179 232.2163543701172 225.86929321289062 374.46820068359375 306.5838623046875 2.0 0.9445990324020386 369.8799133300781 283.3848571777344 673.6317749023438 829.6116333007812 5.0 0.8376361131668091 424.905029296875 240.7271728515625 683.1322021484375 444.5697937011719 1.0 0.647784948348999 375.2241516113281 353.2607727050781 668.452880859375 780.5399780273438 5.0 0.42382508516311646 367.74169921875 245.28598022460938 682.9959106445312 826.920166015625 0.0 0.1794503629207611 427.97747802734375 246.5918426513672 677.0391845703125 427.38409423828125 0.0 0.132490873336792 220.8944854736328 55.6834602355957 482.0795593261719 148.47152709960938 ,test/0799.jpg
800,7.0 0.9999739527702332 228.75405883789062 192.24505615234375 759.3870849609375 902.5136108398438 7.0 0.9878793954849243 795.0734252929688 25.678030014038086 973.5902099609375 113.91481018066406 7.0 0.6337399482727051 648.2140502929688 37.44070053100586 868.2960815429688 110.76531219482422 7.0 0.5116531848907471 939.83984375 106.91333770751953 1019.6033325195312 353.399658203125 7.0 0.11846910417079926 340.21136474609375 210.58975219726562 718.868408203125 371.9178466796875 ,test/0800.jpg
801,5.0 0.9832673072814941 511.55419921875 428.88958740234375 683.7277221679688 604.8330078125 ,test/0801.jpg
802,7.0 0.9998208284378052 510.8254699707031 0.4867161810398102 853.6092529296875 221.78048706054688 6.0 0.9766205549240112 204.68380737304688 189.4482879638672 814.2786254882812 639.3641967773438 7.0 0.5634397268295288 896.8049926757812 1.713210105895996 1023.7486572265625 139.47946166992188 7.0 0.5171067714691162 2.110704183578491 3.9476232528686523 517.5642700195312 204.02272033691406 7.0 0.3921120762825012 891.6990966796875 4.656675338745117 945.5363159179688 97.46707153320312 7.0 0.389760822057724 772.8748168945312 50.40428924560547 842.917724609375 150.99093627929688 0.0 0.36454665660858154 217.9414520263672 291.8135986328125 664.181640625 585.1373291015625 7.0 0.2863921523094177 584.86328125 199.6184539794922 664.6062622070312 279.0062255859375 0.0 0.28453952074050903 1.821068286895752 17.9383544921875 529.9923706054688 364.8533630371094 0.0 0.20693860948085785 495.384765625 301.6806640625 755.8888549804688 590.1751708984375 0.0 0.10073557496070862 212.34535217285156 216.1083221435547 384.6849365234375 523.79150390625 ,test/0802.jpg
803,3.0 0.9996370673179626 270.3931579589844 420.161376953125 449.8595886230469 681.0986938476562 5.0 0.30450713634490967 339.6843566894531 748.6714477539062 866.6241455078125 1020.8171997070312 0.0 0.11487540602684021 7.56206750869751 748.1026000976562 238.61781311035156 941.241455078125 5.0 0.10821033269166946 4.171213150024414 745.3627319335938 234.10511779785156 956.8733520507812 ,test/0803.jpg
804,1.0 0.5669205188751221 306.89801025390625 262.3569030761719 779.6099853515625 637.9323120117188 6.0 0.5209322571754456 303.1375732421875 431.6254577636719 701.5012817382812 690.1156005859375 ,test/0804.jpg
805,1.0 0.9992222189903259 320.70220947265625 412.6697692871094 748.2449340820312 666.0149536132812 1.0 0.6811378002166748 237.89224243164062 418.78460693359375 561.2547607421875 539.8952026367188 2.0 0.6705217957496643 882.5494384765625 593.3787231445312 1023.9999389648438 856.0418701171875 1.0 0.5858256220817566 415.14874267578125 450.22601318359375 665.970947265625 541.23681640625 7.0 0.3963366746902466 688.496337890625 522.0694580078125 778.3055419921875 579.662109375 0.0 0.3107445240020752 715.764404296875 505.33154296875 936.0703125 565.8505249023438 1.0 0.21313491463661194 399.7715148925781 498.4078369140625 517.126708984375 555.3546142578125 3.0 0.1594713032245636 882.4156494140625 601.8931884765625 1024.0 851.7217407226562 1.0 0.1354420781135559 882.1138305664062 496.9059753417969 941.1647338867188 560.2606201171875 ,test/0805.jpg
806,9.0 0.9985146522521973 316.496337890625 257.57391357421875 702.2666625976562 959.7324829101562 9.0 0.9963111877441406 101.68929290771484 241.56407165527344 357.6239929199219 654.1593627929688 7.0 0.9892544746398926 1.0446480512619019 560.0779418945312 285.3752136230469 983.2036743164062 9.0 0.988222599029541 652.272705078125 249.8488006591797 860.4988403320312 617.1703491210938 1.0 0.9807157516479492 0.784712016582489 384.6773681640625 170.5699462890625 547.9153442382812 5.0 0.8244420289993286 160.15219116210938 154.76895141601562 249.48544311523438 257.7353820800781 1.0 0.7196891903877258 777.5899658203125 544.5846557617188 906.825439453125 700.77001953125 5.0 0.6809350252151489 681.207763671875 566.1773071289062 785.5103149414062 855.8748779296875 1.0 0.6669034957885742 502.3437805175781 148.43014526367188 642.524658203125 266.12548828125 9.0 0.5417649745941162 0.6905791759490967 0.0 197.87098693847656 265.1075439453125 9.0 0.47656992077827454 331.0790710449219 687.8072509765625 377.93115234375 807.967529296875 1.0 0.4347483217716217 63.09239196777344 570.634033203125 164.67669677734375 656.7974853515625 1.0 0.4087117314338684 786.6206665039062 594.7155151367188 837.0029296875 645.8126220703125 1.0 0.39934343099594116 3.4755680561065674 566.5350341796875 127.98369598388672 727.25244140625 1.0 0.3131803870201111 0.10149598121643066 581.3743286132812 26.693115234375 722.62109375 7.0 0.3051181435585022 3.1535751819610596 909.8954467773438 56.29323196411133 1023.7970581054688 9.0 0.2837710976600647 760.0508422851562 252.5442657470703 1018.889892578125 445.2390441894531 1.0 0.2523975968360901 237.33998107910156 633.2379150390625 291.15521240234375 775.220703125 9.0 0.2513231933116913 1.6642687320709229 165.56808471679688 161.029052734375 396.8169860839844 7.0 0.22694772481918335 707.4010620117188 895.2532348632812 817.7882690429688 1010.6614379882812 0.0 0.22599557042121887 6.276352405548096 922.8820190429688 55.75526809692383 1023.0592651367188 1.0 0.15129248052835464 314.6979064941406 165.03555297851562 495.45513916015625 251.91799926757812 1.0 0.14767706394195557 329.2783203125 579.6784057617188 368.3567810058594 755.253173828125 9.0 0.1469452828168869 702.1051635742188 896.9064331054688 818.0191650390625 1009.322021484375 0.0 0.13649684190750122 329.94256591796875 691.547607421875 377.63299560546875 807.7651977539062 0.0 0.11396180093288422 329.24639892578125 953.8983764648438 385.4539794921875 984.8521118164062 1.0 0.11131671071052551 160.82095336914062 157.06272888183594 246.62969970703125 252.6035614013672 7.0 0.10401786118745804 683.6312255859375 568.281982421875 784.607666015625 847.3734741210938 ,test/0806.jpg
807,7.0 0.9995923042297363 287.9582824707031 533.4088745117188 797.7431640625 830.1127319335938 7.0 0.9985612630844116 811.0226440429688 401.6317138671875 1023.941650390625 888.7449951171875 2.0 0.987307071685791 850.922119140625 721.0099487304688 924.6421508789062 784.8667602539062 7.0 0.7903485298156738 294.39178466796875 383.89678955078125 626.3593139648438 583.22314453125 1.0 0.7747519612312317 0.19470982253551483 37.99447250366211 219.80303955078125 266.136962890625 0.0 0.7318103313446045 415.2502746582031 383.6017150878906 520.498291015625 449.4452819824219 1.0 0.5868966579437256 20.64313507080078 304.53778076171875 180.04873657226562 410.94677734375 0.0 0.5376510620117188 669.1356811523438 402.0788269042969 769.0205688476562 457.9099426269531 1.0 0.5089289546012878 294.7257385253906 386.03399658203125 621.6858520507812 581.626708984375 5.0 0.4661760628223419 233.21897888183594 370.9807434082031 301.299072265625 393.1957092285156 5.0 0.35371050238609314 602.4989624023438 642.244140625 715.5 697.0004272460938 5.0 0.25218263268470764 605.32861328125 676.7568359375 683.281005859375 723.5602416992188 7.0 0.212818443775177 993.2040405273438 512.8060302734375 1022.3087768554688 609.0595703125 5.0 0.17846357822418213 494.3653259277344 650.6624145507812 696.5798950195312 725.5354614257812 2.0 0.17503073811531067 613.9287109375 678.7749633789062 682.0119018554688 718.7626953125 0.0 0.16409608721733093 442.752685546875 460.29132080078125 585.377197265625 553.1190795898438 7.0 0.16266769170761108 613.634521484375 587.589599609375 777.3192749023438 697.3419189453125 5.0 0.15097782015800476 594.5361938476562 575.783203125 789.7921752929688 702.5192260742188 1.0 0.137330561876297 615.369873046875 678.1787719726562 680.3906860351562 717.7588500976562 5.0 0.11536452174186707 384.0482482910156 619.072021484375 528.1849975585938 722.874267578125 7.0 0.11293430626392365 416.8908386230469 581.5527954101562 657.043701171875 658.0396118164062 0.0 0.11116774380207062 606.6890869140625 551.6669921875 711.2613525390625 616.5862426757812 ,test/0807.jpg
808,6.0 0.9421401023864746 177.2948455810547 122.22992706298828 843.0657348632812 921.028076171875 0.0 0.45647871494293213 0.09923788160085678 619.5501708984375 44.907711029052734 717.0751342773438 0.0 0.39387980103492737 392.7939147949219 910.3883666992188 488.2530517578125 958.423583984375 7.0 0.335244357585907 392.0071105957031 911.1342163085938 490.4330749511719 957.9653930664062 7.0 0.26261669397354126 0.016224153339862823 617.8269653320312 45.55928421020508 717.8911743164062 0.0 0.1307380497455597 174.8345184326172 116.0372085571289 849.77294921875 921.5237426757812 ,test/0808.jpg
809,7.0 0.9998847246170044 128.83624267578125 308.86126708984375 781.4630126953125 654.142578125 ,test/0809.jpg
810,9.0 0.9664328694343567 170.85763549804688 522.8575439453125 707.5592651367188 854.3231811523438 9.0 0.860375702381134 471.19873046875 158.34454345703125 915.2047119140625 466.1689147949219 0.0 0.2227914035320282 470.0455017089844 159.77981567382812 914.3847045898438 467.4888916015625 ,test/0810.jpg
811,0.0 0.9144619107246399 248.85166931152344 200.8923797607422 689.4497680664062 725.0103149414062 1.0 0.3339329957962036 249.7635040283203 202.76161193847656 690.5498657226562 725.7129516601562 ,test/0811.jpg
812,0.0 0.9042536020278931 195.3999481201172 598.6771240234375 371.8710632324219 704.6416015625 1.0 0.8383904695510864 377.9449157714844 256.6462707519531 808.6808471679688 637.1893920898438 2.0 0.19056130945682526 374.4727783203125 257.358642578125 808.3870849609375 637.04833984375 9.0 0.104893758893013 39.774192810058594 0.0987854152917862 217.44906616210938 48.82908630371094 ,test/0812.jpg
813,7.0 0.999847412109375 110.38794708251953 148.65927124023438 724.866455078125 827.5250244140625 7.0 0.9998437166213989 645.994384765625 218.23187255859375 1018.4509887695312 756.7847900390625 0.0 0.9861741065979004 554.5595703125 774.8660888671875 709.4384765625 833.37451171875 0.0 0.4578997492790222 492.70068359375 994.1124877929688 536.860595703125 1023.9987182617188 0.0 0.2477549910545349 676.1747436523438 779.7112426757812 706.2762451171875 832.3499145507812 ,test/0813.jpg
814,1.0 0.9991291761398315 398.87371826171875 0.5623136758804321 979.9501342773438 361.95281982421875 7.0 0.9989780187606812 0.13718077540397644 52.80535888671875 448.2519226074219 424.7584533691406 6.0 0.978323221206665 731.0074462890625 637.8968505859375 1023.6577758789062 939.3141479492188 1.0 0.6551007628440857 987.979248046875 18.995473861694336 1023.79345703125 153.4143524169922 6.0 0.6155543923377991 22.232315063476562 309.7716979980469 843.5375366210938 782.86328125 5.0 0.5395879149436951 161.41900634765625 571.9290771484375 298.9424133300781 662.7886352539062 2.0 0.45982837677001953 185.56399536132812 4.085253715515137 387.0904541015625 125.15177917480469 7.0 0.4516271948814392 7.583315372467041 395.5370788574219 516.6507568359375 792.4407958984375 1.0 0.4162452518939972 929.2142944335938 0.42322495579719543 1022.7105712890625 38.75351333618164 7.0 0.3400973975658417 891.0082397460938 488.5361633300781 1010.4059448242188 567.1372680664062 5.0 0.3156397342681885 339.31146240234375 14.651103019714355 390.6573181152344 126.81683349609375 0.0 0.30750319361686707 359.83367919921875 2.1605794429779053 439.77630615234375 46.14645004272461 0.0 0.2740412950515747 4.988479137420654 680.4296875 206.4147186279297 743.7379150390625 0.0 0.2703878581523895 159.20895385742188 2.1531012058258057 313.0084228515625 79.58690643310547 2.0 0.2693409025669098 344.14776611328125 26.161273956298828 392.0459289550781 126.51566314697266 7.0 0.26095613837242126 89.03550720214844 912.822509765625 176.50416564941406 956.257080078125 1.0 0.25598230957984924 190.20669555664062 744.7055053710938 494.5443115234375 833.2952880859375 0.0 0.23926609754562378 12.40951919555664 568.2178955078125 502.35845947265625 772.5185546875 0.0 0.23048163950443268 89.22782135009766 912.7517700195312 180.27203369140625 954.4315185546875 1.0 0.19377893209457397 966.6403198242188 220.38514709472656 1019.2445068359375 261.5591735839844 7.0 0.19260095059871674 160.24118041992188 565.9072875976562 303.9949951171875 664.999755859375 1.0 0.18968436121940613 365.59521484375 16.532264709472656 467.66357421875 199.16896057128906 0.0 0.18859155476093292 0.0 681.9189453125 208.54708862304688 914.0402221679688 1.0 0.179967001080513 151.17440795898438 2.2909891605377197 387.6842346191406 124.34098052978516 5.0 0.1799139529466629 187.22232055664062 4.599654674530029 389.9385070800781 125.34648895263672 0.0 0.16652294993400574 727.5225219726562 654.8583984375 1024.0 940.5655517578125 5.0 0.16307388246059418 0.0 694.20947265625 202.84103393554688 918.6852416992188 2.0 0.15278656780719757 339.8188171386719 95.19417572021484 377.9622802734375 132.4907989501953 1.0 0.13889949023723602 254.51443481445312 687.2890014648438 967.9966430664062 910.9705200195312 0.0 0.13092994689941406 967.494873046875 219.8587188720703 1015.4315185546875 262.927734375 0.0 0.12361963838338852 342.8210754394531 896.5323486328125 619.9691772460938 1022.4252319335938 0.0 0.12355834245681763 789.2842407226562 81.97537231445312 886.2568969726562 139.1947784423828 7.0 0.12313959002494812 359.8580627441406 0.8776960372924805 483.955322265625 45.039066314697266 7.0 0.12036772817373276 0.004420245066285133 440.6666564941406 48.65309524536133 692.1450805664062 1.0 0.10131669789552689 17.450687408447266 654.9644165039062 221.9627227783203 732.9148559570312 7.0 0.1012689620256424 48.981727600097656 453.127685546875 171.48098754882812 625.0693359375 ,test/0814.jpg
