image_id,PredictionString
test/1485.jpg,1 0.8209826 329.7689 209.93068 676.72766 664.49274 7 0.381986 328.45975 209.64938 677.86255 677.8345
test/1486.jpg,0 0.16961047 252.02368 396.15012 433.4076 548.59015 0 0.11735737 440.8412 152.72354 513.7256 220.60074 0 0.06717463 470.61295 156.9702 511.6132 215.67601 0 0.0648259 441.93884 150.72699 480.47986 216.9133 0 0.051798355 399.36118 835.9055 458.6111 938.2157 0 0.05081312 500.62848 959.00433 583.02313 986.2038 1 0.99698013 379.92944 604.3512 925.548 890.1168 1 0.9747523 417.7093 809.23773 678.107 972.1652 1 0.38754833 409.42426 810.344 916.02264 1016.23376 1 0.27937242 393.90118 632.73083 697.5955 870.25977 1 0.17027842 399.07465 835.7428 462.02234 938.29504 1 0.14317736 918.8393 0.0 1024.0 188.93222 1 0.12445219 701.42163 626.2415 907.3485 757.68353 1 0.10367653 441.25333 152.62259 514.2086 219.50882 1 0.08610627 396.36795 826.6001 569.07996 936.56287 1 0.05764212 470.61295 156.9702 511.6132 215.67601 5 0.25799856 328.9977 48.626335 518.56903 120.02215 7 0.9996835 153.59879 79.12088 760.78235 797.88464 7 0.8974513 541.0152 823.0313 915.82794 1019.54755 7 0.12112053 366.35693 746.5368 448.63556 855.3178 7 0.053183846 427.5355 142.43042 523.51135 323.45667
test/1487.jpg,3 0.08388421 549.4283 513.1481 626.57806 598.9658 3 0.08144618 598.17426 457.45197 647.93365 524.55176 3 0.072254136 610.68243 404.85983 658.1657 446.3799 3 0.056017336 578.3147 397.2165 656.66406 549.82416 3 0.050522435 577.58704 476.43573 643.63477 532.33856 5 0.3980631 246.33144 684.7495 569.372 829.96533 5 0.106776945 425.08743 380.5147 496.2054 441.94 5 0.061857756 453.50665 541.46136 555.46436 606.9771 7 0.98540884 165.24797 188.05331 673.1415 830.4197 7 0.37775856 283.73065 213.84604 649.19196 358.25186 7 0.2464615 232.50558 683.75726 585.5172 833.77496 7 0.24434927 176.8934 526.26715 596.89966 834.31476
test/1488.jpg,7 0.9999505 218.36865 0.0 664.15436 1016.5923
test/1489.jpg,5 0.9997496 342.0031 466.1547 815.89923 779.5342
test/1490.jpg,0 0.96635467 376.16696 683.722 426.4224 755.4925 0 0.4571276 375.45468 682.6721 474.8049 752.9844 0 0.21473978 374.37457 678.23474 558.1769 746.24084 1 0.092904784 386.14203 481.05322 645.92804 727.5425 2 0.53279054 385.7563 481.2194 647.5079 729.5352 5 0.97572064 384.51428 484.35672 646.72754 729.6487 5 0.37374917 375.93408 663.2696 581.6099 738.1385
test/1491.jpg,0 0.29852128 0.0 352.7061 78.72534 389.44162 0 0.10229971 312.61673 400.8968 941.40735 832.3182 0 0.0803226 0.0 302.39615 89.70719 391.65475 0 0.06463951 0.0 403.09064 58.402443 483.49902 1 0.9806975 8.688454 219.94614 204.14862 316.98087 1 0.8705576 0.0 402.47806 57.852295 484.1235 1 0.5827553 10.34584 195.48083 226.96472 284.8208 1 0.40475562 72.75484 172.3642 139.49767 208.74731 1 0.211721 72.39898 196.29935 227.81842 244.09781 1 0.1491139 77.92587 212.80092 218.76208 263.2707 1 0.1240324 3.5695724 200.54468 200.62708 230.71442 1 0.11922429 70.73158 174.04744 174.7223 227.7613 1 0.11511721 19.740028 226.63309 195.59735 279.81924 1 0.10782346 25.637003 393.0138 59.10189 481.1037 1 0.09309958 0.0 353.57144 77.374176 390.00607 1 0.08745248 198.83807 217.79047 231.52988 253.62659 1 0.07630466 11.44746 227.88309 63.517834 303.2615 1 0.0749946 35.746567 260.6171 188.92274 308.00253 1 0.058273602 8.372578 298.49078 92.519684 321.54492 1 0.05726693 3.7890816 188.91238 93.559555 215.55655 1 0.055701822 3.5833015 231.54987 28.671566 298.6106 1 0.054443136 357.6931 417.0536 464.64526 470.49475 1 0.05428638 5.2844467 175.70161 142.10504 255.62321 1 0.05121351 127.86855 215.99542 228.97821 276.60562 2 0.39069596 357.6888 417.0026 464.29337 470.79117 5 0.16954441 357.6888 417.0026 464.29337 470.79117 5 0.08579467 0.0 352.7061 78.72534 389.44162 6 0.09568674 358.12448 416.91232 464.34946 470.73178 7 0.99948895 621.8105 252.15927 971.4666 603.9264 7 0.999099 127.50806 203.89944 687.17365 481.41977 7 0.9988029 3.0851288 393.92346 442.15533 744.4125 7 0.9733902 311.17883 400.982 941.52014 832.0336 7 0.53801596 52.84297 306.73172 160.59425 484.79037 7 0.31547067 583.39954 374.25327 931.76135 583.33484 7 0.14686266 86.81456 313.86734 156.28835 382.59738 7 0.12666534 77.60724 304.25885 181.38812 438.4925 7 0.050830506 648.7719 251.94867 720.8306 294.64368
test/1492.jpg,0 0.9733891 173.20346 368.35992 814.87537 558.3141 1 0.053070474 172.11807 367.9002 815.34644 559.24835 7 0.96462405 805.5664 79.60848 988.99866 242.4237 7 0.66753757 844.86365 2.4861565 1020.624 107.59192 7 0.12829666 804.79065 0.0 1021.6775 203.98956 7 0.10806391 844.9395 1.1188574 1020.51654 31.736599
test/1493.jpg,0 0.98507243 364.65552 492.93665 581.31213 590.14905 7 0.09951921 364.73975 493.2578 582.4163 589.38525
test/1494.jpg,0 0.31841475 240.0076 341.865 830.9978 677.7705 1 0.43402913 235.62714 341.3499 827.4378 678.0305 2 0.050244603 235.62714 341.3499 827.4378 678.0305 7 0.6657959 241.49731 344.05524 831.5353 679.03534
test/1495.jpg,1 0.30214754 45.042145 96.00128 707.5238 636.0358 3 0.22115546 785.8092 257.0955 902.4005 288.72263 5 0.8684281 45.220917 95.95563 707.5399 634.2956 8 0.99776244 748.6705 540.2948 839.2734 640.0746 8 0.9773728 788.9768 703.0731 862.99255 794.88696 8 0.9029432 634.6334 664.9099 769.00964 707.3502 8 0.8283634 785.44836 258.41006 902.7517 287.16788
test/1496.jpg,9 0.9914589 0.0 115.34167 951.14026 334.22995 9 0.98389095 6.9865723 379.70837 1024.0 559.5148 9 0.97245455 0.0 260.43738 988.77136 441.2188 9 0.9558324 0.0 506.90787 996.3346 963.88245 9 0.745599 0.0 494.31317 1020.4265 566.5218 9 0.71663696 0.0 493.48666 1003.3678 649.7641 9 0.70295525 4.043152 539.77466 973.30054 772.31177 9 0.48631367 0.18621826 741.09033 1005.5271 944.1144 9 0.41403654 0.4249878 656.1891 1009.4334 814.313 9 0.3277704 18.430573 902.70996 1023.1421 962.9606 9 0.27374107 2.7256165 411.30032 534.68494 532.16156 9 0.2516875 537.1973 614.3626 1003.6512 811.60626 9 0.19420464 588.7528 508.511 1018.2416 569.6228 9 0.19043024 603.62036 371.58636 1013.4332 544.9147 9 0.18077408 27.465729 269.53955 954.427 835.8082 9 0.15693222 411.7284 499.06555 1022.94946 585.6915 9 0.1338497 58.532837 116.68768 864.8414 527.4862 9 0.12890498 4.0895996 469.35645 484.48523 573.989 9 0.10692344 23.656021 437.33005 479.601 959.3063 9 0.08905585 0.0909729 352.0708 938.4148 431.438 9 0.08884404 697.81647 87.3258 1016.50995 279.8497 9 0.08252416 541.99585 434.053 995.1614 966.8584 9 0.0818495 22.897522 921.3784 1024.0 991.1487 9 0.08100505 114.453186 610.9173 993.6613 731.7437 9 0.080985926 0.0 416.64337 323.12375 512.61066 9 0.07401898 600.45764 488.78156 1013.4026 625.31915 9 0.07146382 4.356018 380.2077 366.68555 576.06036 9 0.06410868 663.28613 943.06006 1022.60254 969.4988 9 0.06264185 0.0 381.23395 578.25507 645.116 9 0.0573847 670.8829 615.24774 1010.71466 707.9301
test/1497.jpg,0 0.7415824 174.99796 221.01077 611.87305 696.4386 3 0.069776356 174.8189 229.21603 611.7507 697.5775 9 0.05391343 201.91174 286.49115 610.65564 690.2225
test/1498.jpg,0 0.26710537 664.43256 30.373962 800.0865 98.8288 1 0.9899893 172.05176 408.58508 954.71204 879.20337 1 0.9822 476.44827 183.0264 995.66296 565.2776 1 0.8230449 526.3174 521.06775 769.8252 663.1487 1 0.7206884 725.534 290.45447 983.90546 520.8166 1 0.4402551 483.74585 477.07574 934.3838 872.27875 1 0.34667224 469.6301 429.52893 844.1924 564.9484 1 0.22264133 466.29547 421.12067 673.24506 553.63495 1 0.18410237 321.40744 798.23816 442.95865 979.45764 1 0.11638071 480.74506 417.85968 763.26764 654.9432 1 0.1155076 519.2286 484.7959 920.77655 658.3087 1 0.08843732 281.60785 225.28288 552.4812 405.07776 1 0.087845065 188.1084 401.4643 646.61127 777.49347 2 0.33031428 732.7721 325.03064 980.2449 517.1466 3 0.98489964 277.26846 227.6406 556.1957 389.3992 5 0.93873805 616.5067 127.17743 1016.2832 292.76282 5 0.11965743 273.12555 226.7441 556.063 394.0437 5 0.10844018 466.36377 421.09253 676.5259 552.1323 6 0.66520727 321.4442 798.8125 443.03595 978.86194 6 0.26270455 466.26627 421.187 672.209 554.3079
test/1499.jpg,0 0.94612485 439.19052 323.09338 655.13947 764.3805 1 0.13999954 439.25586 322.85547 655.1227 764.37024
test/1500.jpg,0 0.9803284 38.60019 696.258 710.5415 1015.982 0 0.57390445 48.98973 680.422 308.2318 1018.25476 0 0.26552618 492.3326 705.20935 690.46936 1011.88464 0 0.11299374 158.52025 214.42432 648.52386 799.0667 0 0.1081471 622.52454 978.004 675.1782 1022.61194 0 0.09071622 17.27655 571.4159 412.9271 1021.3822 0 0.07922221 84.07254 389.52063 691.3954 984.1488 0 0.0639304 76.72316 872.4096 257.19666 1021.72455 0 0.06143485 587.06 769.7086 684.623 1024.0 1 0.9834573 164.63228 210.96796 650.3149 800.914 1 0.23763293 464.29172 239.97879 647.6172 760.68555 1 0.06803372 0.0 466.7835 173.50934 607.57086 2 0.07338259 163.45908 211.2652 649.0818 800.09937 3 0.70079213 1.787056 284.8825 199.22046 461.02386
test/1501.jpg,1 0.09675678 740.0285 576.25867 928.4361 708.29944 3 0.07746785 101.42963 75.37314 1024.0 847.59875 5 0.72295326 102.245056 69.1308 1024.0 860.3143 8 0.98739606 614.44324 441.1386 926.9061 718.29254 8 0.9454354 417.4298 540.3699 813.0521 817.5011 8 0.66773236 391.42825 609.03906 680.92615 805.66187 8 0.6648626 572.88635 523.6799 774.3845 734.84174 8 0.23371147 717.8279 565.6708 931.7422 711.2815 8 0.14030631 622.8966 557.94885 837.1636 812.5786 8 0.10405959 427.20227 526.33057 675.8638 756.72534 8 0.08684332 434.96857 679.15466 630.264 797.63806 8 0.05607793 384.00284 610.45355 515.4321 721.93475 8 0.053613726 701.1597 663.31104 861.611 791.0873
test/1502.jpg,0 0.78627133 607.5479 31.065594 787.08234 132.6094 0 0.45393816 0.38053894 613.7933 140.2535 785.0767 0 0.36355266 0.78471756 611.80695 69.104416 783.0307 0 0.11795403 8.371582 50.90648 564.7555 387.01556 0 0.07214366 0.0 608.44135 35.576584 784.5583 1 0.985864 105.85886 480.91907 708.1184 814.9077 1 0.9455765 258.09744 250.5251 763.3766 518.69574 1 0.85452527 598.05115 94.96071 886.28186 353.90143 1 0.756639 271.88745 99.04323 847.5189 559.52496 1 0.7181737 50.087738 300.66898 848.46594 833.989 1 0.61379254 270.50928 368.4859 842.3253 613.8088 1 0.44204932 572.5101 298.00128 854.74994 611.48755 1 0.4232053 594.7632 13.267822 1012.3793 747.7831 1 0.34331405 446.71173 182.97983 1005.9433 1024.0 1 0.30564737 319.56683 43.720856 966.2341 384.33655 1 0.27178305 24.302185 60.590378 804.9405 389.8109 1 0.24687868 0.19298553 613.65466 140.42255 785.98413 1 0.24157466 571.4147 50.27202 831.8418 533.7879 1 0.21915701 629.8182 513.6192 790.7817 593.7791 1 0.102967545 226.95105 451.39713 713.9574 669.0457 1 0.083558075 217.0749 57.599518 555.1454 344.6996 1 0.0769186 663.85626 359.55234 855.95636 573.94934 1 0.07360755 629.59436 449.61206 859.0094 594.5243 1 0.06008951 418.52704 171.57222 716.92 515.9978 1 0.057787023 0.0 239.738 416.22287 830.99646 5 0.4209255 6.7384033 48.719147 587.9053 382.02316 7 0.46491432 6.226593 51.050995 575.8479 391.41885 7 0.15262836 432.17902 93.68306 900.9527 354.71545 7 0.10495774 5.9346313 196.67848 469.53043 385.61438
test/1503.jpg,0 0.9998272 160.24747 62.40741 741.0691 909.5247
test/1504.jpg,1 0.9733469 26.920532 503.53256 988.63525 864.88196 5 0.73768115 377.0522 349.29434 787.66925 563.9773 5 0.053173613 28.937073 502.45248 984.3408 860.01685 7 0.09221591 26.596863 503.30695 990.43146 864.7266
test/1505.jpg,0 0.23159948 940.8349 938.47217 1023.8089 1021.03906 0 0.16449851 945.1942 4.3650627 1020.95337 77.756454 0 0.0673693 943.7924 940.38403 968.3543 1024.0 0 0.059277203 20.43969 97.97564 123.25492 193.90857 0 0.05306241 65.91507 0.0 670.09485 95.15666 1 0.8149219 940.39325 939.23145 1023.97504 1021.06104 1 0.6037764 945.24445 4.4467278 1021.3305 77.34732 1 0.17184998 40.449615 0.7405586 786.71765 98.02086 1 0.13809563 943.7924 940.38403 968.3543 1024.0 1 0.09790671 533.9526 8.748341 887.77435 70.33476 1 0.08107739 935.99243 944.232 955.4564 1022.5732 5 0.29645914 945.0826 4.4030876 1020.9848 77.7758 5 0.12839116 20.43969 97.97564 123.25492 193.90857 7 0.9982345 2.388466 21.761597 230.52206 662.6428 7 0.9929819 80.42981 199.97787 978.7837 831.03345 7 0.785554 41.422485 0.66587067 724.6658 98.75313 7 0.2814942 220.64131 108.17003 414.24762 269.726 7 0.21323043 21.29184 18.721207 869.4684 324.06897 7 0.1674562 578.46826 2.9889107 889.9426 67.385254 7 0.12937331 0.0 4.878479 925.0818 179.5863 7 0.10136628 340.05878 137.9718 411.2055 268.21643 7 0.057731014 14.975861 56.619476 592.9385 653.1061
test/1506.jpg,0 0.43949538 249.21828 661.1828 472.86078 729.1712 0 0.32124335 519.11707 316.32217 616.77246 351.89005 0 0.24145475 496.02844 259.75464 591.5697 398.91595 0 0.2336048 932.9639 458.31543 990.9941 499.71704 0 0.09715068 719.4815 362.39487 770.8486 439.98685 0 0.09622046 537.28375 317.17978 673.0661 349.6182 0 0.08350895 511.6546 267.41223 606.08466 355.1546 0 0.08041842 740.4368 364.85883 809.72577 394.078 0 0.052591693 358.78687 263.05734 602.90674 386.83524 1 0.3530028 4.036957 18.595474 681.53735 491.04303 1 0.06547815 8.313019 161.48604 588.3944 436.9286 3 0.8763747 118.420944 180.36087 380.51257 396.86044 5 0.8742302 243.2408 658.6458 456.86407 855.76764 5 0.81751466 361.71637 261.57797 591.7726 392.11813 5 0.5248175 248.83734 658.32245 471.52325 749.29535 5 0.18403786 463.69635 258.4586 574.88556 401.55222
test/1507.jpg,0 0.9999038 309.38837 426.78253 802.9368 713.351
test/1508.jpg,0 0.95601445 2.039856 834.0873 136.93756 888.24023 0 0.424753 612.09015 648.6214 742.74274 731.1923 0 0.25396475 3.532669 865.23145 134.4499 889.6393 0 0.16010644 273.18158 215.91444 782.085 649.93085 0 0.14714234 650.87067 903.0388 698.8404 924.7379 0 0.12782276 686.0668 323.74417 824.3784 506.90012 0 0.10600003 504.61395 216.29123 845.3404 554.1188 0 0.08544023 609.2115 579.4818 790.12616 732.20215 0 0.07865388 481.0275 636.2327 532.82184 666.2978 0 0.07284514 1.3806686 832.56744 135.26517 859.43353 0 0.066415854 706.81006 644.5409 744.28723 699.4957 0 0.065468736 280.21884 449.1611 346.27206 498.01712 0 0.05652324 617.50793 267.31836 840.28 516.9605 1 0.9946085 171.04315 217.85715 876.9366 784.7964 1 0.20502883 504.61395 216.29123 845.3404 554.1188 1 0.15914777 269.53296 236.59782 756.18677 646.83905 1 0.14587918 481.0275 636.2327 532.82184 666.2978 1 0.12008983 279.04813 447.22025 348.2982 503.41806 1 0.088868886 298.7155 427.9364 623.872 646.626 1 0.086809605 277.55984 439.9027 391.90714 549.0779 7 0.0518552 0.15926361 835.2444 136.12817 887.51794
test/1509.jpg,0 0.11992604 450.40338 53.272907 491.7824 69.23183 0 0.11571596 512.4857 419.23508 554.60364 457.41592 2 0.9997875 609.4817 369.7279 825.2195 552.6518 2 0.999127 417.85983 630.29004 642.1586 799.3789 5 0.29535687 0.7418976 857.39795 154.9179 1024.0 7 0.9895309 0.0 205.80513 208.7135 353.3322 7 0.079313196 107.46243 204.95255 204.43927 347.95816 7 0.06468896 0.5595856 858.72504 165.06958 1024.0
test/1510.jpg,0 0.9993274 172.89328 257.03165 815.551 810.49866 0 0.15709136 350.09277 218.06279 378.60742 268.0526 1 0.23049551 350.09277 218.06279 378.60742 268.0526
test/1511.jpg,0 0.9997274 343.14368 206.75081 687.93726 599.1318 0 0.89047825 912.24695 131.48572 1011.8718 188.32874
test/1512.jpg,4 0.09069714 88.82135 375.30353 971.7734 633.3537 5 0.9961259 86.780426 376.87686 947.8511 636.23315
test/1513.jpg,2 0.99984694 237.75587 421.35803 651.762 854.4225 2 0.083268575 205.97343 345.8897 668.3648 451.9823 2 0.067072324 211.13522 399.28973 667.7788 453.8437 5 0.9423298 207.63382 343.31693 668.8402 449.79886 5 0.27727893 211.13522 399.28973 667.7788 453.8437
test/1514.jpg,0 0.95414215 337.08325 300.47568 626.90186 750.3668 0 0.12789096 336.5714 467.54022 382.52045 498.0418 1 0.1209979 337.03366 299.1199 626.7123 750.14746
test/1515.jpg,0 0.28058589 2.1964417 353.16223 153.02046 691.13135 0 0.21109541 15.55938 35.713757 62.712776 146.31973 0 0.1726519 961.5965 768.5178 1022.9777 902.87524 0 0.14086641 966.5873 2.0610733 1024.0 126.81936 0 0.09966234 902.7586 0.0 1021.92914 112.00878 0 0.056733765 10.446693 18.633179 128.96637 313.05255 1 0.9751101 963.61163 148.52441 1024.0 233.83203 1 0.8853644 898.9605 0.0 1012.4073 83.29593 1 0.79058915 959.07135 770.0951 1023.7741 902.87585 1 0.19190364 1.5887146 366.90796 150.54498 696.75806 1 0.17700768 967.037 1.8261833 1023.9099 128.96658 1 0.05036722 928.4331 0.0 1024.0 244.7533 2 0.12818922 2.1805038 366.29816 151.28076 696.5562 5 0.99880743 161.65167 399.831 848.06244 725.60944 5 0.99843675 210.86697 149.24907 799.17676 391.70453 5 0.46010157 2.0860825 364.31165 151.00732 697.31384 5 0.23170543 971.2312 3.052948 1024.0 121.94548 5 0.060135923 14.285757 36.890903 63.957542 146.73598 7 0.21587855 970.803 2.2561302 1024.0 127.61719 7 0.12183135 2.1220703 351.8858 152.91049 691.04486 7 0.05916769 760.50336 328.4092 843.50323 432.76083 7 0.050060097 90.050285 136.06131 124.567314 278.6422 9 0.2678228 2.1964417 353.16223 153.02046 691.13135
test/1516.jpg,0 0.24076939 32.931854 34.918304 972.702 909.5116 0 0.18197264 249.70062 0.0 426.14758 67.471924 0 0.14104408 309.74304 396.6195 637.7093 614.4589 1 0.46620333 247.34045 0.0 427.06097 67.36992 1 0.21146515 68.05917 43.34207 981.13135 908.91003 1 0.084168255 309.74304 396.6195 637.7093 614.4589 2 0.11877584 245.33289 0.0 428.5122 65.28732 7 0.9276955 70.787964 47.212006 943.5323 920.9618 7 0.14080471 249.70062 0.0 426.14758 67.471924 9 0.06662493 32.931854 34.918304 972.702 909.5116
test/1517.jpg,0 0.999443 187.04968 415.83148 762.60345 895.63617 0 0.063617036 575.45013 510.28336 663.76447 552.76404
test/1518.jpg,3 0.99959797 214.15814 315.87967 660.30475 781.18005
test/1519.jpg,4 0.999201 377.09183 218.20056 722.71704 956.2446
test/1520.jpg,0 0.082381874 301.17346 246.4916 356.6297 289.7731 0 0.0650868 268.562 247.24751 359.69336 311.73663 0 0.061481748 213.83371 502.3613 293.24158 585.35315 1 0.99805695 118.27768 438.95776 450.3411 662.41785 1 0.8951337 200.57037 542.6238 510.15326 740.739 1 0.64586335 211.38634 467.92447 333.88852 586.0852 1 0.3550179 384.9499 521.3612 501.1247 739.3324 1 0.32006243 213.44467 501.6462 290.21024 586.23926 1 0.29470825 129.39963 457.86102 335.46255 604.285 1 0.2689461 261.93652 466.2459 331.40247 568.72577 1 0.23625748 412.79294 527.97546 498.70303 666.75964 1 0.11014779 268.562 247.24751 359.69336 311.73663 1 0.079051495 335.34122 433.1522 432.74124 619.6685 1 0.06450522 211.82048 533.9932 322.32892 585.66583 1 0.056294158 269.77036 248.76126 311.46365 313.21945 1 0.052401062 301.17346 246.4916 356.6297 289.7731 6 0.13363105 202.48361 608.81274 494.6719 743.0874 7 0.99992156 466.5352 422.9485 886.60754 735.1837 7 0.9997321 273.37335 236.0031 589.89276 543.11847 7 0.15561998 404.74805 455.28488 575.2765 537.736
test/1521.jpg,0 0.2949846 310.52026 367.8555 364.73676 427.707 0 0.1404812 321.66763 338.67154 437.76236 384.51224 0 0.1020806 313.93738 337.97272 443.24487 423.24805 1 0.995956 469.7446 505.3575 758.87524 881.0182 1 0.9279145 595.75977 476.31354 757.17444 695.7292 1 0.63618815 525.3831 559.42505 585.9124 650.58984 1 0.61979985 520.86346 541.4005 626.7685 664.995 1 0.61381954 507.5017 547.5923 707.84534 766.34265 1 0.49992776 553.5556 543.9264 733.0949 692.86926 1 0.27310708 547.1357 553.10504 600.149 664.60345 1 0.25711942 570.5977 545.09546 630.07904 663.0769 1 0.23883846 509.38675 548.61847 608.49585 753.8309 1 0.178264 529.4788 584.30963 572.44745 657.1319 1 0.16037469 519.1863 553.10693 557.76794 667.38306 1 0.15915291 310.49454 367.78055 364.494 427.57663 1 0.15280996 551.64056 570.0479 582.26874 662.769 1 0.13932705 669.9224 579.23376 750.07074 774.7615 1 0.12878022 458.00372 547.1946 580.498 750.2169 1 0.09977847 526.0483 656.7263 684.065 692.5558 1 0.097833715 703.01154 597.26495 745.0617 684.9224 1 0.094881475 629.433 481.461 753.9723 613.0494 1 0.07043718 695.30884 594.82666 731.2572 706.9375 1 0.06283917 515.3053 614.90186 702.85767 725.7229 1 0.05555423 321.66763 338.67154 437.76236 384.51224 1 0.0521043 618.9224 673.34686 681.67303 701.34454 1 0.05192492 592.3605 655.11444 693.4374 698.41656 2 0.5328785 310.46844 368.6308 364.21088 427.50732 2 0.050486263 322.91125 338.91956 432.88098 383.711 5 0.05247406 321.66763 338.67154 437.76236 384.51224 7 0.99960035 220.26984 334.94696 496.08215 736.0538 7 0.6406053 310.68292 337.411 445.8896 426.287 7 0.6348631 321.93454 338.68436 437.08463 386.70486 7 0.15766025 308.98325 367.4213 365.10324 427.63754 7 0.08214338 0.0 739.9678 74.60637 814.85864 7 0.065739594 0.034729004 703.1936 89.73625 861.9901 7 0.062662445 312.90765 360.43463 439.94788 401.4615
test/1522.jpg,1 0.99635565 16.741455 333.29138 857.7821 1024.0 1 0.23679793 3.276825 442.03394 195.51743 756.3441 1 0.10251128 5.2472534 637.5244 761.25934 1024.0 1 0.091136314 559.21405 409.5644 757.2664 634.23676 1 0.06351299 288.1453 349.8435 845.89233 588.16125 1 0.051201314 420.19696 669.81476 668.10065 907.503 5 0.14319985 554.58215 31.19772 683.7811 62.44997 7 0.9994217 430.1354 2.865509 992.8522 564.4221 7 0.48518205 475.19086 7.458107 984.5959 178.76727 7 0.094206996 479.06714 2.0783005 959.7084 100.897064 7 0.08565086 696.6684 1.0882187 922.7109 101.84303 7 0.07726555 554.58215 31.19772 683.7811 62.44997
